Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF_O,eFG%_O,TO%_O,Reb%_O,FTR_O,EFF_D,eFG%_D,TO%_D,Reb%_D,FTR_D,G-Sc,+/-,True Advantage,hca,Won/Loss,Score Range,Score,Opp_Score,Spread
1515,12/20/25,N,Eastern Washington,BSky,Utah,A,"L, 101-77",111.9,129.8,70.5,109.1,45.7,14.2,40.9,27.1,143.2,78.1,14.2,23.8,29.8,15.4,-10,0.0,3.94,L,101-77,77,101,-24
1517,12/13/25,N,Kansas,B12,N.C. State,A,"W, 77-76",111.9,88.5,66.6,102.8,50.7,10.7,23.3,14.3,101.4,43.9,9.3,23.4,20.3,93.6,1,0.0,5.18,W,77-76,77,76,1
1521,12/12/25,N,Connecticut,BE,Texas,H,"W, 71-63",111.9,86.4,66.2,107.2,60.4,22.6,28,24.5,95.1,41.5,18.1,37.1,52.8,95.1,6,3.86,3.86,W,71-63,71,63,8
1524,12/3/25,N,Hampton,CAA,Loyola MD,H,"W, 93-71",111.8,102.3,73.4,126.7,68,16.4,30.8,72,96.7,44.7,23.2,36.8,57.9,73.6,14,1.47,1.47,W,93-71,93,71,22
1525,12/12/25,N,Xavier,BE,Missouri St.,H,"W, 75-57",111.8,99.3,63.4,118.3,52.3,9.5,33.3,18.5,89.9,42.5,20.5,29.4,28.3,79.8,6,5.35,5.35,W,75-57,75,57,18
1526,12/6/25,C,Oregon,B10,UCLA,A,"L, 74-63",111.8,107.9,60.7,103.8,40.4,18.1,44.7,42.1,121.9,50.9,14.8,46.9,38.2,60.2,-8,0.0,3.26,L,74-63,63,74,-11
1527,12/18/25,N,Radford,BSth,William & Mary,A,"L, 96-83",111.8,112.7,80.6,103,49.3,18.6,31,31.9,119.1,52.3,13.6,33.3,47,47.7,-3,0.0,2.33,L,96-83,83,96,-13
1532,12/7/25,N,Florida Atlantic,Amer,Florida Gulf Coast,A,"W, 81-76",111.7,108,69.4,116.7,48.2,17.3,38.9,57.1,109.5,56.4,21.6,28.6,29.1,59.5,0,0.0,3.22,W,81-76,81,76,5
1545,12/7/25,C,Northwestern St.,Slnd,Southeastern Louisia,A,"W, 76-68",111.6,114.4,66,115.1,56.1,22.7,40.7,55.1,103,47,16.7,26.5,60,42.8,-3,0.0,3.01,W,76-68,76,68,8
1549,12/21/25,N,Colgate,Pat,Florida,A,"L, 90-60",111.5,120.4,64.8,92.6,51.8,20.1,17.1,14.5,138.9,58.1,13.9,55.6,43.5,29.4,-13,0.0,3.27,L,90-60,60,90,-30
1559,12/16/25,N,Lipscomb,ASun,Duke,A,"L, 97-73",111.4,96.9,82.5,88.5,45.1,19.4,7.9,32.8,117.6,58,26.7,52.6,31.9,83.1,-3,0.0,3.35,L,97-73,73,97,-24
1561,12/14/25,N,Virginia Tech,ACC,Maryland Eastern Sho,H,"W, 82-53",111.4,100.5,64.9,126.3,64,12.3,17.9,22.8,81.6,40.4,21.6,32.5,21.1,76.7,7,3.88,3.88,W,82-53,82,53,29
1564,12/17/25,C,Oakland,Horz,Northern Kentucky,A,"W, 82-77",111.4,108.5,72.7,112.7,50.8,13.7,32.4,47.5,105.9,48.6,13.7,32.5,17.1,57.6,2,0.0,2.53,W,82-77,82,77,5
1570,12/6/25,N,Indiana,B10,Louisville,N,"L, 87-78",111.3,104.5,74.2,105.2,50,17.5,27,30.2,117.3,58.3,17.5,22.6,51.9,67.5,-12,0.0,4.42,L,87-78,78,87,-9
1578,12/1/25,N,Xavier,BE,Saint Francis,H,"W, 96-74",111.3,110.5,77.6,123.7,55.8,10.3,33.3,19.5,95.3,50.8,19.3,17.1,24.6,52.1,10,5.35,5.35,W,96-74,96,74,22
1583,12/20/25,C,Georgia Southern,SB,James Madison,H,"W, 96-92",111.2,117.6,70,121.8,48.5,7.6,27.3,57.4,116.8,51.6,17.8,44.7,61.3,34.5,-3,3.64,3.64,W,96-92,96,92,4
1585,12/20/25,C,Creighton,BE,Marquette,H,"W, 84-63",111.2,84.1,77,109.1,54.8,15.6,17.6,32.3,81.8,40.6,15.6,19.1,31.2,96.1,13,3.97,3.97,W,84-63,84,63,21
1586,12/3/25,N,Marshall,SB,UNC Wilmington,A,"L, 70-69",111.2,107,62.4,110.6,51.7,17.6,31.2,15.5,112.2,37.3,9.6,42.9,70.9,60.8,-1,0.0,4.89,L,70-69,69,70,-1
1591,12/1/25,N,Temple,Amer,Villanova,A,"L, 74-56",111.2,109.8,57.8,96.8,46.7,17.3,21.4,39.1,127.9,51.6,15.6,53.8,24.2,53.7,-4,0.0,3.29,L,74-56,56,74,-18
1595,12/6/25,C,UC Irvine,BW,Cal St. Northridge,H,"W, 85-71",111.1,108.3,69.8,121.8,56.3,14.3,40.5,33.3,101.8,45.5,10,23.8,27.3,57.3,0,3.11,3.11,W,85-71,85,71,14
1596,12/2/25,N,Loyola Chicago,A10,Central Michigan,H,"W, 83-72",111.1,120,66.4,125,55.6,12.1,31.2,61.1,108.5,56.7,15.1,17.2,32.7,29.2,2,2.62,2.62,W,83-72,83,72,11
1597,12/6/25,N,Loyola Chicago,A10,Princeton,H,"W, 73-68",111.1,120.3,64,114.1,56,14.1,25,52,106.3,42.7,7.8,28.2,25.8,28.5,-1,2.62,2.62,W,73-68,73,68,5
1604,12/21/25,N,California,ACC,Columbia,H,"W, 74-56",111,83.5,67,110.4,48.2,8.9,23.5,42.1,83.5,45.5,22.4,23.5,21.8,96.4,11,2.49,2.49,W,74-56,74,56,18
1605,12/3/25,N,Central Arkansas,ASun,Little Rock,H,"W, 85-47",111,71.7,71.5,118.9,59.5,19.6,36.1,22.2,65.8,38.8,29.4,26.2,15.5,99.3,25,3.61,3.61,W,85-47,85,47,38
1606,12/7/25,N,San Francisco,WCC,Mississippi St.,N,"W, 65-62",111,95.2,61.8,105.2,48.4,9.7,28.9,16.4,100.4,44.8,8.1,28.9,11.9,85.3,5,0.0,2.82,W,65-62,65,62,3
1607,12/6/25,N,Presbyterian,BSth,Morehead St.,H,"W, 80-72",111,117.9,67.7,118.2,57.5,25.1,53.1,56.6,106.4,52.6,14.8,20.6,25.9,33.3,3,3.07,3.07,W,80-72,80,72,8
1608,12/13/25,N,Dayton,A10,North Florida,H,"W, 84-61",111,91.6,68.8,122,58.5,13.1,38.9,26.2,88.6,40.3,21.8,34.1,25.8,90.1,18,4.72,4.72,W,84-61,84,61,23
1609,12/20/25,N,Pepperdine,WCC,Rice,H,"W, 84-62",111,95.5,70.5,119.1,60.2,22.7,34.5,27.1,87.9,37.3,18.4,40,34.9,85,7,2.57,2.57,W,84-62,84,62,22
1612,12/22/25,N,Memphis,Amer,Alabama St.,H,"W, 88-67",110.9,95,73,120.5,61.1,24.7,45.5,28.6,91.8,42.2,21.9,43.2,34.4,85.6,13,4.85,4.85,W,88-67,88,67,21
1613,12/10/25,N,Albany,AE,Yale,N,"L, 93-82",110.9,112.6,73.1,112.2,60.5,9.6,13.2,30.6,127.2,54,13.7,39.5,54.8,45.8,-6,0.0,3.3,L,93-82,82,93,-11
1617,12/13/25,N,Northern Illinois,MAC,Elon,A,"L, 85-79",110.9,106.3,70.8,111.7,50.9,18.4,34.3,46.6,120.1,54.5,12.7,34.4,58.9,61.8,4,0.0,3.27,L,85-79,79,85,-6
1618,12/6/25,N,Temple,Amer,Saint Joseph's,N,"L, 70-69",110.9,117.9,63.2,109.2,43.2,17.4,44.7,40.7,110.8,44.8,19,48.6,36.2,33,-2,0.0,3.29,L,70-69,69,70,-1
1621,12/2/25,N,California,ACC,Utah,H,"W, 79-72",110.9,102,68.2,115.8,51.8,14.7,26.7,43.6,105.6,49.2,14.7,26.3,32.2,72.3,1,2.49,2.49,W,79-72,79,72,7
1642,12/17/25,N,Wagner,NEC,Maryland Eastern Sho,H,"W, 78-64",110.7,113.4,65,120,55.5,7.7,25.7,50.9,98.5,52.9,23.1,26.7,26.9,43,6,3.25,3.25,W,78-64,78,64,14
1643,12/13/25,N,Mississippi St.,SEC,Utah,N,"W, 82-74",110.7,104.2,69.8,117.4,58.5,11.5,24.2,13.8,106,52.8,20,25,45.3,66.7,-6,0.0,3.1,W,82-74,82,74,8
1650,12/16/25,N,Toledo,MAC,Michigan St.,A,"L, 92-69",110.7,118.6,71.5,96.4,43.8,5.6,14.3,26.6,128.6,58.2,21,50,28.4,31.1,-19,0.0,5.71,L,92-69,69,92,-23
1655,12/4/25,C,Robert Morris,Horz,Green Bay,A,"W, 80-78",110.6,114.5,67.6,118.3,54.8,16.3,41.2,29,115.3,57.6,16.3,16,67.4,40.1,-1,0.0,1.63,W,80-78,80,78,2
1656,12/9/25,N,San Diego,WCC,USC,H,"L, 94-81",110.6,108.4,78.5,103.2,46.2,17.8,30.2,36.4,119.7,71.3,26.7,24,74.5,55.8,-4,1.83,1.83,L,94-81,81,94,-13
1657,12/1/25,N,Kansas St.,B12,Bowling Green,H,"L, 82-66",110.5,129.3,64.2,102.7,44.3,9.3,35.1,36.1,127.7,54.8,12.5,44.1,30.6,14.1,-8,5.72,5.72,L,82-66,66,82,-16
1658,12/21/25,N,Furman,SC,Charleston Southern,H,"W, 84-76",110.5,107,74.3,113,52.5,10.8,20,42.6,102.3,49.3,12.1,22.7,12.5,59,6,3.75,3.75,W,84-76,84,76,8
1660,12/22/25,N,Denver,Sum,Tulsa,A,"L, 90-85",110.5,104.4,76.9,110.6,49.2,19.5,39.5,40,117.1,48.6,11.7,40.9,32.4,65.8,-4,0.0,7.03,L,90-85,85,90,-5
1661,12/6/25,N,Arkansas,SEC,Fresno St.,H,"W, 82-58",110.5,83.7,73.1,112.1,53.8,10.9,25.6,25.8,79.3,38.1,23.2,29.3,20.6,96,13,6.63,6.63,W,82-58,82,58,24
1666,12/21/25,C,Valparaiso,MVC,Murray St.,H,"L, 85-79",110.5,108.6,71.7,110.2,53.1,15.3,29.7,23.1,118.5,54.4,15.3,30.3,49.1,55,2,3.04,3.04,L,85-79,79,85,-6
1668,12/6/25,C,Long Beach St.,BW,UC San Diego,H,"L, 80-74",110.5,113.9,67.8,109.1,53.2,13.3,25,15.9,118,61,16.2,17.9,50,41.5,-4,3.57,3.57,L,80-74,74,80,-6
1670,12/17/25,N,Gonzaga,WCC,Campbell,H,"W, 98-70",110.4,91.1,82.4,118.9,61.4,18.2,34.4,36.4,85,43.7,24.3,25,38.1,90.2,12,5.17,5.17,W,98-70,98,70,28
1673,12/14/25,N,Vermont,AE,Merrimack,H,"W, 66-59",110.4,106.3,58.5,112.8,46,12,34.5,48,100.9,45.1,15.4,27.3,31.4,60.8,7,2.11,2.11,W,66-59,66,59,7
1677,12/13/25,N,Valparaiso,MVC,UNC Wilmington,H,"L, 73-70",110.4,110.1,63.5,110.2,40,9.4,42.9,36.9,114.9,45,14.2,51.2,55,50.6,2,3.04,3.04,L,73-70,70,73,-3
1679,12/18/25,C,Indiana St.,MVC,Bradley,H,"L, 108-99",110.3,113.7,68.8,104.6,49.3,14.8,20,61.4,114.1,51.1,8.5,27.8,30.3,41.4,-1,4.86,4.86,L,108-99,99,108,-9
1684,12/19/25,N,Florida Atlantic,Amer,Saint Mary's,A,"L, 88-75",110.3,106.9,76.3,98.3,48.4,18.4,25,41,115.4,50,17,41.7,53.2,59,-9,0.0,3.22,L,88-75,75,88,-13
1689,12/21/25,N,George Mason,A10,Loyola MD,H,"W, 86-79",110.3,127.8,67.1,128.1,52.7,10.4,36.4,60.7,117.7,53.3,14.9,32.4,27.9,15.5,-1,3.12,3.12,W,86-79,86,79,7
1691,12/6/25,N,Montana,BSky,North Dakota,A,"W, 79-75",110.3,119.9,69,114.5,64,24.6,33.3,48,108.7,46.2,14.5,40,27.3,27.7,-1,0.0,3.89,W,79-75,79,75,4
1695,12/7/25,N,Louisiana Monroe,SB,Stephen F. Austin,A,"L, 96-76",110.2,128,72.8,104.4,43.2,12.4,30.2,36.4,131.9,63.8,11,32.4,18.8,15.2,-10,0.0,2.97,L,96-76,76,96,-20
1697,12/21/25,N,Hofstra,CAA,Quinnipiac,H,"W, 74-66",110.2,102.4,67.2,110.1,44.5,19.3,47.7,35.9,98.2,41.8,11.9,26.8,32.8,69.9,2,3.32,3.32,W,74-66,74,66,8
1699,12/18/25,C,Tennessee Tech,OVC,Southeast Missouri S,H,"W, 85-74",110.2,108.7,72.3,117.5,50,15.2,29,84,102.3,41.7,19.4,37.2,51.7,53.8,2,2.84,2.84,W,85-74,85,74,11
1701,12/6/25,N,Oregon St.,WCC,Southern Utah,H,"W, 81-70",110.2,106.7,70.3,115.2,58.9,18.5,24.1,33.9,99.5,51.7,18.5,25.7,23.7,59.3,11,2.95,2.95,W,81-70,81,70,11
1706,12/23/25,N,Florida Atlantic,Amer,UCF,N,"L, 85-80",110.1,98.6,76.1,105.2,50.7,15.8,26.8,17.1,111.7,53.8,15.8,31.6,33.8,78.1,1,0.0,3.22,L,85-80,80,85,-5
1707,12/21/25,N,Illinois Chicago,MVC,Charlotte,A,"L, 88-76",110.1,114.5,63.4,106.6,47.7,18.2,37.2,32.3,123.4,50.9,18.2,47.1,61.4,38.9,3,0.0,4.13,L,88-76,76,88,-12
1708,12/18/25,N,Lafayette,Pat,Charlotte,A,"L, 81-67",110.1,134.4,59.1,113.4,52.4,15.2,35.1,6.5,137.1,67.6,11.8,25.9,16.7,9.2,-10,0.0,4.13,L,81-67,67,81,-14
1709,12/2/25,N,Charlotte,Amer,North Carolina A&T,H,"W, 74-57",110.1,91.3,65.4,113.1,61,19.9,30.8,38,87.2,40.4,19.9,23.3,61.7,89.6,16,3.9,3.9,W,74-57,74,57,17
1721,12/6/25,N,Evansville,MVC,Western Kentucky,A,"L, 80-79",110,108.2,72.9,108.3,55.9,20.6,30.8,39,109.7,50.8,19.2,37.8,37.1,54.7,-3,0.0,5.09,L,80-79,79,80,-1
1727,12/1/25,N,Portland,WCC,Stanford,A,"L, 94-72",110,126.4,69.5,103.7,56.4,25.9,26.9,51.1,135.3,62.5,11.5,34.3,31.2,16.8,-14,0.0,3.76,L,94-72,72,94,-22
1730,12/2/25,N,Maryland,B10,Wagner,H,"W, 89-63",110,96.3,74,120.3,44.5,10.8,41.7,70.3,85.2,42.1,24.3,24.3,31.6,82.1,7,4.9,4.9,W,89-63,89,63,26
1734,12/20/25,N,Mississippi St.,SEC,Memphis,H,"W, 71-66",109.9,93.3,70.2,101.1,50,21.4,29.7,46.3,94,44.4,25.6,41.5,25.8,86.8,4,3.1,3.1,W,71-66,71,66,5
1735,12/17/25,N,UCF,B12,Mercer,H,"W, 81-63",109.9,89.7,71.7,112.9,50,16.7,40.5,25,87.8,42.5,23.7,25,45.3,91.1,10,3.45,3.45,W,81-63,81,63,18
1736,12/20/25,N,Washington St.,WCC,Mercer,H,"W, 84-78",109.9,104.9,75.1,111.9,63.4,17.3,16.7,35.7,103.9,47.3,13.3,31.2,18.7,63.1,4,3.85,3.85,W,84-78,84,78,6
1737,12/2/25,N,Notre Dame,ACC,Missouri,H,"W, 76-71",109.9,98.3,68.7,110.6,56.5,18.9,24.1,33.3,103.3,50,17.5,25.7,46.3,78.2,-1,5.08,5.08,W,76-71,76,71,5
1748,12/7/25,N,Florida Gulf Coast,ASun,Florida Atlantic,H,"L, 81-76",109.8,110.1,69.4,109.5,56.4,21.6,28.6,29.1,116.7,48.2,17.3,38.9,57.1,49.1,0,4.07,4.07,L,81-76,76,81,-5
1749,12/6/25,N,Holy Cross,Pat,Fordham,A,"W, 70-69",109.8,112.7,64.2,109,53,18.7,24.2,48,107.5,56,15.6,21.4,38,42.5,-7,0.0,3.25,W,70-69,70,69,1
1751,12/3/25,N,LSU,SEC,Boston College,A,"W, 78-69",109.8,95.9,67.3,103,42.4,13.2,34.1,27.8,91.1,44.4,18.5,26.2,33.9,82.5,5,0.0,4.14,W,78-69,78,69,9
1753,12/13/25,N,Ohio,MAC,St. Bonaventure,N,"W, 88-83",109.8,100,71.6,109.2,60.2,19.9,27.6,23.4,103,47.1,19.9,38.9,30,74.5,2,0.0,4.74,W,88-83,88,83,5
1756,12/20/25,C,Boise St.,MWC,Nevada,A,"L, 81-66",109.7,119.2,62.4,105.7,52.2,20.8,37.9,68.9,129.7,60,11.2,20.8,75.6,27.7,-10,0.0,3.59,L,81-66,66,81,-15
1759,12/13/25,N,George Washington,A10,Florida,N,"L, 80-70",109.7,101.7,71.8,97.4,48.5,16.7,29.5,29.2,111.3,55.6,18.1,35.3,61.1,70.3,-8,0.0,5.04,L,80-70,70,80,-10
1780,12/3/25,N,Texas,SEC,Virginia,H,"L, 88-69",109.6,119.7,65.3,105.6,44.1,10.7,32.5,42.4,134.7,65.4,10.7,24.1,55.8,26.6,-14,5.44,5.44,L,88-69,69,88,-19
1781,12/3/25,N,Florida Gulf Coast,ASun,FIU,A,"L, 89-83",109.5,117,75.8,109.5,47.8,18.5,41,30.9,117.4,53.6,17.2,28.1,63.6,32,-6,0.0,4.07,L,89-83,83,89,-6
1788,12/17/25,N,UC Davis,BW,Seattle,H,"L, 79-78",109.5,111.6,73.8,105.7,57,17.6,15.6,33.3,107,50.8,20.3,38.5,24.2,44.7,-4,3.78,3.78,L,79-78,78,79,-1
1789,12/7/25,N,UNLV,MWC,Stanford,A,"W, 75-74",109.5,96.1,72.3,103.7,50.9,19.4,31.6,46.6,102.3,45.2,22.1,47.6,42.9,81.7,-2,0.0,3.59,W,75-74,75,74,1
1794,12/17/25,C,Marquette,BE,Georgetown,H,"L, 78-69",109.4,115.6,64.3,107.3,47.7,10.9,30.8,18.8,121.3,50,14,43.8,39.7,34.9,-2,4.68,4.68,L,78-69,69,78,-9
1801,12/2/25,N,Murray St.,MVC,Morehead St.,H,"W, 84-52",109.4,95.3,67.3,124.9,50.8,16.4,47.5,46,77.3,39.8,16.4,22.5,16.9,83.1,5,1.44,1.44,W,84-52,84,52,32
1804,12/10/25,N,Boston College,ACC,Massachusetts,N,"L, 76-74",109.3,112.6,70.5,104.9,40.5,12.8,35,60.3,107.8,50.8,21.3,43.6,38.7,41.5,-3,0.0,3.96,L,76-74,74,76,-2
1808,12/6/25,N,Michigan St.,B10,Duke,H,"L, 66-60",109.3,89.8,64.3,93.3,37.9,7.8,27.7,21.2,102.7,46.4,12.4,25,41.8,90.5,0,4.37,4.37,L,66-60,60,66,-6
1809,12/12/25,N,Austin Peay,ASun,East Tennessee St.,H,"W, 76-75",109.3,103.1,69.9,108.8,49.2,15.7,31.6,27.4,107.4,52.5,17.2,26.5,23,66.3,6,2.94,2.94,W,76-75,76,75,1
1813,12/20/25,N,St. John's,BE,Kentucky,N,"L, 78-66",109.3,97.8,69.3,95.2,38.2,17.3,32.4,62.7,112.5,49.2,23.1,48.5,36.1,78.1,0,0.0,3.48,L,78-66,66,78,-12
1814,12/19/25,N,La Salle,A10,High Point,A,"L, 84-72",109.3,115.4,65.8,109.5,47.9,18.3,30,66.7,127.8,60.6,12.2,25.8,53.8,34.9,-8,0.0,3.34,L,84-72,72,84,-12
1816,12/6/25,N,Marshall,SB,Ohio,A,"L, 88-81",109.3,121.1,72.6,111.5,52.4,16.5,37.1,31.7,121.2,56.7,12.4,25,48.3,23.4,-6,0.0,4.89,L,88-81,81,88,-7
1824,12/23/25,N,UCF,B12,Florida Atlantic,N,"W, 85-80",109.2,101.8,76.1,111.7,53.8,15.8,31.6,33.8,105.2,50.7,15.8,26.8,17.1,69.2,-1,0.0,3.45,W,85-80,85,80,5
1827,12/20/25,N,Michigan St.,B10,Oakland,N,"W, 79-70",109.2,96.8,68,116.1,50.8,16.2,42.9,37.7,102.9,51.8,17.6,18.2,23.2,80.1,4,0.0,4.37,W,79-70,79,70,9
1830,12/22/25,N,Northern Iowa,MVC,Saint Mary's,A,"L, 63-58",109.2,91.1,61.9,93.8,50,12.9,9.7,7.3,101.8,35.8,17.8,40.5,50.9,89,2,0.0,3.89,L,63-58,58,63,-5
1836,12/7/25,N,North Carolina,ACC,Georgetown,H,"W, 81-61",109.1,87.2,71.3,113.5,55.8,12.6,21.9,35,85.5,36.1,5.6,22.4,16.7,92.9,6,4.21,4.21,W,81-61,81,61,20
1837,12/13/25,N,Oklahoma St.,B12,Oklahoma,N,"L, 85-76",109.1,105.4,72,105.5,44.4,6.9,22.2,22.5,118,54.8,12.5,29.7,31.7,59.8,-3,0.0,6.52,L,85-76,76,85,-9
1838,12/6/25,N,Richmond,A10,Old Dominion,H,"W, 86-77",109.1,106.6,75.4,114.1,51.5,9.3,28.2,42.4,102.1,42.4,9.3,27.7,27.8,56.5,4,3.58,3.58,W,86-77,86,77,9
1843,12/7/25,N,Samford,SC,Cornell,H,"W, 93-90",109,112.6,76.8,121,60.3,14.3,24.2,56.9,117.1,50.7,11.7,37,25,40.6,-3,2.83,2.83,W,93-90,93,90,3
1844,12/16/25,N,Howard,MEAC,Drexel,A,"W, 74-66",109,100.6,67,110.5,53.1,23.9,37.5,52.1,98.6,52.9,20.9,20.6,37.3,71.7,7,0.0,4.13,W,74-66,74,66,8
1849,12/6/25,N,Miami FL,ACC,Southern Miss,H,"W, 88-64",109,95.9,73.7,119.4,52.2,19,47.4,35.3,86.8,46.4,27.1,36.4,34.5,81.3,3,4.06,4.06,W,88-64,88,64,24
1851,12/6/25,N,Stony Brook,CAA,Duquesne,A,"L, 84-75",109,117.9,69,108.7,47.1,11.6,31.7,20.6,121.7,56,15.9,38.2,44.8,28.9,-8,0.0,2.08,L,84-75,75,84,-9
1863,12/10/25,N,Southern Illinois,MVC,Tennessee Martin,H,"W, 83-54",108.9,89.9,69.8,118.8,61.6,18.6,32.1,37.5,77.3,41.1,27.2,28.9,21.4,90.1,7,3.59,3.59,W,83-54,83,54,29
1865,12/2/25,N,South Carolina,SEC,Virginia Tech,H,"L, 86-83",108.9,107.1,69,106.9,51.7,10.3,13.9,46.7,110.8,54.5,11.6,20.7,31.8,54.6,-4,2.23,2.23,L,86-83,83,86,-3
1868,12/21/25,C,Connecticut,BE,DePaul,A,"W, 72-54",108.7,84.1,68.3,105.4,52.6,22,37.9,28.1,79.1,39.1,19,25.6,38.2,95,5,0.0,3.86,W,72-54,72,54,18
1874,12/6/25,N,Old Dominion,SB,Richmond,A,"L, 86-77",108.7,108.1,75.4,102.1,42.4,9.3,27.7,27.8,114.1,51.5,9.3,28.2,42.4,51.7,-4,0.0,4.07,L,86-77,77,86,-9
1875,12/2/25,C,Rutgers,B10,Purdue,H,"L, 81-65",108.7,108.7,64.9,100.2,51.8,13.9,19.4,19.6,124.9,55.2,13.9,36.7,34.5,50.1,-12,3.93,3.93,L,81-65,65,81,-16
1880,12/18/25,C,Drake,MVC,Murray St.,A,"L, 81-72",108.6,110.5,66.8,107.7,47.4,16.5,34.3,39.7,121.2,48.2,7.5,32.4,54.4,45,-5,0.0,4.45,L,81-72,72,81,-9
1881,12/6/25,N,Western Kentucky,CUSA,Evansville,H,"W, 80-79",108.6,116.2,72.9,109.7,50.8,19.2,37.8,37.1,108.3,55.9,20.6,30.8,39,31.4,3,2.1,2.1,W,80-79,80,79,1
1883,12/2/25,N,Jacksonville,ASun,Florida A&M,H,"W, 85-82",108.6,124.8,65.7,115,51.4,12.2,32.6,27.1,110.9,70.5,23,8,10.7,16.8,0,4.04,4.04,W,85-82,85,82,3
1884,12/6/25,N,Georgia Southern,SB,Gardner Webb,A,"W, 88-84",108.6,126.1,74.8,117.6,56.6,10.7,22.9,45.9,112.3,56.5,20.1,24.1,51.9,15.3,3,0.0,3.64,W,88-84,88,84,4
1889,12/3/25,N,Belmont,MVC,Richmond,H,"L, 84-76",108.6,108.9,73.8,103,55.6,20.3,25.6,24.2,113.8,61.8,16.3,10,36.4,49.3,0,3.89,3.89,L,84-76,76,84,-8
1892,12/4/25,N,Davidson,A10,The Citadel,H,"W, 79-63",108.6,109.5,63.8,123.8,55,9.4,34.2,35,98.7,55,21.9,20.7,28,47.5,9,2.96,2.96,W,79-63,79,63,16
1900,12/6/25,N,Oral Roberts,Sum,Montana St.,H,"W, 72-68",108.5,112.1,64.3,112,43.6,18.7,41.2,47.3,105.8,51.8,21.8,40,22.8,40.6,-6,2.41,2.41,W,72-68,72,68,4
1901,12/3/25,N,N.C. State,ACC,Auburn,A,"L, 83-73",108.5,102.2,70.3,103.8,48.4,12.8,21.1,20.3,118,72.7,28.4,26.3,50,66.5,-5,0.0,2.75,L,83-73,73,83,-10
1902,12/7/25,N,Davidson,A10,Saint Mary's,H,"L, 70-61",108.5,100,64.1,95.2,45.7,14,23.1,25.9,109.2,48.4,17.2,45.9,27.9,71.8,-1,2.96,2.96,L,70-61,61,70,-9
1903,12/15/25,N,South Dakota St.,Sum,Wyoming,N,"L, 87-72",108.5,125.4,67,107.5,49.1,10.5,19.4,43.6,129.9,62.5,16.4,39.1,35.7,15.9,-11,0.0,5.5,L,87-72,72,87,-15
1904,12/10/25,N,Southern,SWAC,Texas St.,A,"L, 86-83",108.5,112.1,79.4,104.6,55.6,23.9,29.7,30.2,108.3,58.3,23.9,31,57.4,40.7,2,0.0,2.94,L,86-83,83,86,-3
1907,12/10/25,N,Marshall,SB,Western Kentucky,H,"W, 77-61",108.5,93,68.5,112.3,50,11.7,34.1,22.4,89,35.4,16,34,32.3,85.5,4,4.89,4.89,W,77-61,77,61,16
1911,12/7/25,C,Iona,MAAC,Sacred Heart,A,"W, 81-69",108.4,103.1,70.6,114.7,54.1,14.2,29.4,29.5,97.7,52.7,28.3,32.4,25,64.1,4,0.0,2.55,W,81-69,81,69,12
1917,12/22/25,N,Temple,Amer,Princeton,H,"W, 65-61",108.4,112.3,59.9,108.6,50,13.4,30.3,27.8,101.9,46.2,15,27.3,30.2,40.1,3,3.29,3.29,W,65-61,65,61,4
1919,12/21/25,N,Southern,SWAC,Baylor,A,"L, 111-67",108.4,126.1,70,95.7,44,12.9,28.6,20.9,158.6,67.9,5.7,42.4,38.8,14.9,-10,0.0,2.94,L,111-67,67,111,-44
1920,12/17/25,N,The Citadel,SC,Charleston,A,"L, 82-78",108.4,110.3,72.1,108.2,52.9,16.6,28.6,14.7,113.7,58,15.3,10.3,93.2,45,2,0.0,2.42,L,82-78,78,82,-4
1927,12/21/25,N,TCU,B12,Florida A&M,H,"W, 80-56",108.3,105.6,65.3,122.5,50.8,16.8,41.7,36.7,85.8,48,15.3,12.5,29.4,57.2,2,3.65,3.65,W,80-56,80,56,24
1929,12/17/25,N,Tulane,Amer,Louisiana Tech,H,"W, 61-53",108.3,97.7,58.6,104,40.2,11.9,29.4,67.4,90.4,34.2,22.2,46.3,31.6,76.6,6,3.78,3.78,W,61-53,61,53,8
1938,12/13/25,C,Michigan St.,B10,Penn St.,A,"W, 76-72",108.2,98.3,69.1,109.9,55.8,24.6,37.9,40.4,104.2,48.5,13,23.7,13.6,75.1,1,0.0,4.37,W,76-72,76,72,4
1939,12/6/25,N,Northern Colorado,BSky,South Dakota,H,"W, 89-87",108.2,115.8,67.9,116.6,67,18.3,20.7,44.6,113.9,52.5,17,26.7,45.8,31.4,3,3.96,3.96,W,89-87,89,87,2
1941,12/7/25,C,Siena,MAAC,Canisius,H,"W, 74-52",108.1,95.9,64.3,115.1,53.4,9.3,27,30.5,80.9,35.2,21.8,30,35.2,79.8,11,3.17,3.17,W,74-52,74,52,22
1944,12/20/25,N,Virginia Tech,ACC,Elon,H,"W, 82-81",108.1,111.7,61.8,118,51.7,18.7,48.6,48.3,116.5,54.5,21.6,47.1,16.7,40.8,-7,3.88,3.88,W,82-81,82,81,1
1947,12/20/25,C,Fresno St.,MWC,UNLV,A,"L, 84-72",108.1,114.9,68.8,104.6,48.4,17.4,33.3,20.3,122.1,66.3,18.9,18.2,44.9,33.2,-4,0.0,4.49,L,84-72,72,84,-12
