Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF_O,eFG%_O,TO%_O,Reb%_O,FTR_O,EFF_D,eFG%_D,TO%_D,Reb%_D,FTR_D,G-Sc,+/-,True Advantage,hca,Won/Loss,Score Range,Score,Opp_Score,Spread
1500,11/21/23,N,Utah St.,MWC,Stephen F. Austin,N,"W, 79-49",109.2,78.4,71,111.3,59,22.5,35.7,19.7,69.1,36.6,25.4,26.3,19.6,97.8,10,0.0,4.72,W,79-49,79,49,30
1501,11/21/23,N,Oral Roberts,Sum,Texas Southern,H,"W, 65-63",98,111.5,62.9,103.3,44.9,11.1,29.3,28.8,100.1,45.2,12.7,25.6,12.9,18.5,-5,2.41,2.41,W,65-63,65,63,2
1502,11/21/23,N,Texas Southern,SWAC,Oral Roberts,A,"L, 65-63",98.6,102.6,62.9,100.1,45.2,12.7,25.6,12.9,103.3,44.9,11.1,29.3,28.8,38.7,5,0.0,3.19,L,65-63,63,65,-2
1504,11/21/23,N,UAB,Amer,Middle Tennessee,A,"W, 58-57",96.2,101.7,60.1,96.5,42.5,13.3,31.4,37.7,94.9,42.4,13.3,32.5,23.7,34.8,-2,0.0,3.41,W,58-57,58,57,1
1505,11/21/23,N,Maryland,B10,UMBC,H,"W, 92-68",105.4,81.2,83.1,110.7,50,15.6,36.4,54.4,81.8,43.4,27.7,31.8,20.6,95.3,19,4.9,4.9,W,92-68,92,68,24
1509,11/21/23,N,Valparaiso,MVC,Western Illinois,H,"W, 73-66",105.3,109.5,67.6,108,53.6,14.8,18.8,36.4,97.7,46.6,22.2,40,23.7,39.1,1,3.04,3.04,W,73-66,73,66,7
1510,11/21/23,N,Western Illinois,OVC,Valparaiso,A,"L, 73-66",96.9,110.8,67.6,97.7,46.6,22.2,40,23.7,108,53.6,14.8,18.8,36.4,17.6,-1,0.0,2.63,L,73-66,66,73,-7
1511,11/22/23,N,Alabama St.,SWAC,Samford,A,"L, 99-67",95.9,117.6,75.6,88.7,39.9,15.9,28,27.5,131,71,17.2,25.9,24.2,8.7,-13,0.0,2.56,L,99-67,67,99,-32
1512,11/22/23,N,Samford,SC,Alabama St.,H,"W, 99-67",126,107,75.6,131,71,17.2,25.9,24.2,88.7,39.9,15.9,28,27.5,86.8,13,2.83,2.83,W,99-67,99,67,32
1516,11/22/23,N,Murray St.,MVC,Appalachian St.,N,"L, 67-57",90.8,94.3,68.6,83.1,40.5,16,17.9,27.6,97.7,45.1,14.6,28.2,26.2,39.4,-2,0.0,1.44,L,67-57,57,67,-10
1517,11/22/23,N,Arkansas,SEC,Stanford,N,"W, 77-74",93.2,86.2,66.8,92.2,33.6,15.6,38.2,43.4,88.6,46.9,22.7,27.9,36.9,71.3,-1,0.0,6.63,W,77-74,77,74,3
1518,11/22/23,N,Stanford,P12,Arkansas,N,"L, 77-74",92.1,87.1,66.8,88.6,46.9,22.7,27.9,36.9,92.2,33.6,15.6,38.2,43.4,65.5,1,0.0,4.08,L,77-74,74,77,-3
1519,11/22/23,N,Austin Peay,ASun,Sacramento St.,N,"W, 74-71",99.3,111,70.2,105.4,46.3,17.1,39.4,59.3,101.1,48.1,22.8,31.4,61.5,21.8,-2,0.0,2.94,W,74-71,74,71,3
1521,11/22/23,N,Baylor,B12,Oregon St.,N,"W, 88-72",125.1,97.4,71.9,122.3,57.9,9.7,28.6,39.7,100.1,52.8,19.5,17.2,39.6,94.6,13,0.0,3.83,W,88-72,88,72,16
1522,11/22/23,N,Oregon St.,P12,Baylor,N,"L, 88-72",102.7,106.9,71.9,100.1,52.8,19.5,17.2,39.6,122.3,57.9,9.7,28.6,39.7,38.8,-13,0.0,2.95,L,88-72,72,88,-16
1523,11/22/23,N,Boston College,ACC,Colorado St.,N,"L, 86-74",114.2,114.5,70.4,105.1,52.9,22.7,24,39.2,122.2,62.7,19.9,37.9,14.3,49.1,-8,0.0,3.96,L,86-74,74,86,-12
1524,11/22/23,N,Colorado St.,MWC,Boston College,N,"W, 86-74",126.5,97.9,70.4,122.2,62.7,19.9,37.9,14.3,105.1,52.9,22.7,24,39.2,95,8,0.0,5.19,W,86-74,86,74,12
1525,11/22/23,N,Bradley,MVC,UTEP,N,"W, 63-59",99,89,69.8,90.2,43.8,21.5,27.3,30.4,84.5,40.4,27.2,40.5,31.6,77.2,5,0.0,5.02,W,63-59,63,59,4
1527,11/22/23,N,Bucknell,Pat,St. Bonaventure,A,"L, 67-61",96,96.3,65.2,93.6,53.3,26.1,13,32.6,102.8,50,18.4,34.4,23.2,49.3,-4,0.0,3.3,L,67-61,61,67,-6
1528,11/22/23,N,St. Bonaventure,A10,Bucknell,H,"W, 67-61",100.2,101.3,65.2,102.8,50,18.4,34.4,23.2,93.6,53.3,26.1,13,32.6,46.8,4,3.36,3.36,W,67-61,67,61,6
1529,11/22/23,N,Buffalo,MAC,Iona,N,"L, 89-64",88.3,137.4,68.4,93.6,48,32.2,45.2,40,130.2,62.3,8.8,21.9,16.9,0.6,-20,0.0,4.75,L,89-64,64,89,-25
1530,11/22/23,N,Iona,MAAC,Buffalo,N,"W, 89-64",123.1,100.4,68.4,130.2,62.3,8.8,21.9,16.9,93.6,48,32.2,45.2,40,91.2,20,0.0,2.55,W,89-64,89,64,25
1533,11/22/23,N,Central Arkansas,ASun,Kansas St.,A,"L, 100-56",91.5,133.4,70.6,79.4,33.8,12.8,24.5,19.1,141.7,57.3,14.2,61.9,30.7,1.3,-21,0.0,3.61,L,100-56,56,100,-44
1534,11/22/23,N,Kansas St.,B12,Central Arkansas,H,"W, 100-56",126.1,91.6,70.6,141.7,57.3,14.2,61.9,30.7,79.4,33.8,12.8,24.5,19.1,97.5,21,5.72,5.72,W,100-56,100,56,44
1536,11/22/23,N,Massachusetts,A10,Central Connecticut,H,"W, 89-60",124.3,99.7,66.8,133.3,67.2,16.5,42.3,25.9,89.8,40.6,22.5,28.6,41.5,92.6,13,3.68,3.68,W,89-60,89,60,29
1539,11/22/23,N,Creighton,BE,Loyola Chicago,N,"W, 88-65",135.9,99.3,68.7,128,67.2,16,25,22.4,94.6,49.2,14.6,16.2,14.8,97.3,8,0.0,3.97,W,88-65,88,65,23
1540,11/22/23,N,Loyola Chicago,A10,Creighton,N,"L, 88-65",107.2,107.5,68.7,94.6,49.2,14.6,16.2,14.8,128,67.2,16,25,22.4,49.2,-8,0.0,2.62,L,88-65,65,88,-23
1541,11/22/23,N,Duquesne,A10,Nebraska,A,"L, 89-79",141.5,124.7,62.9,125.6,50.8,9.5,38.9,27,141.5,57.5,3.2,23.3,58.5,81,-2,0.0,2.36,L,89-79,79,89,-10
1542,11/22/23,N,Nebraska,B10,Duquesne,H,"W, 89-79",149,128,62.9,141.5,57.5,3.2,23.3,58.5,125.6,50.8,9.5,38.9,27,85.1,2,5.75,5.75,W,89-79,89,79,10
1545,11/22/23,N,Fairleigh Dickinson,NEC,Queens,A,"L, 97-84",99.2,127.3,78.6,106.9,49.2,16.5,32.5,37.9,123.4,55.1,14,36.1,41.2,5.4,-14,0.0,0.32,L,97-84,84,97,-13
1547,11/22/23,N,Florida,SEC,Pittsburgh,N,"W, 86-71",113.9,86.1,77.7,110.7,53,10.3,18.4,36.4,91.4,42.6,18,33.3,30.9,96.1,2,0.0,3.8,W,86-71,86,71,15
1548,11/22/23,N,Pittsburgh,ACC,Florida,N,"L, 86-71",100.4,93.4,77.7,91.4,42.6,18,33.3,30.9,110.7,53,10.3,18.4,36.4,69.5,-2,0.0,2.7,L,86-71,71,86,-15
1550,11/22/23,N,San Francisco,WCC,Purdue Fort Wayne,H,"W, 76-60",105.5,92.2,69.9,108.8,47.6,18.6,45.7,32.3,85.9,44.8,17.2,11.4,19,82.4,4,2.82,2.82,W,76-60,76,60,16
1551,11/22/23,N,Fresno St.,MWC,James Madison,N,"L, 95-64",90.9,123.2,73.1,87.6,43.7,24.6,38.5,25.4,130,64.1,13.7,31,25,2.9,-20,0.0,4.49,L,95-64,64,95,-31
1552,11/22/23,N,James Madison,SB,Fresno St.,N,"W, 95-64",127.3,89.5,73.1,130,64.1,13.7,31,25,87.6,43.7,24.6,38.5,25.4,98.3,20,0.0,3.0,W,95-64,95,64,31
1555,11/22/23,N,Cincinnati,B12,Georgia Tech,H,"W, 89-54",119.5,81.7,70.7,125.9,58.1,8.5,24.2,38.7,76.4,39.8,26.9,21.2,38.8,98.7,11,3.67,3.67,W,89-54,89,54,35
1556,11/22/23,N,Georgia Tech,ACC,Cincinnati,A,"L, 89-54",92.7,111.5,70.7,76.4,39.8,26.9,21.2,38.8,125.9,58.1,8.5,24.2,38.7,10.7,-11,0.0,3.42,L,89-54,54,89,-35
1557,11/22/23,N,Gonzaga,WCC,UCLA,N,"W, 69-65",115.3,94.9,65.2,105.7,49.1,18.4,38.2,54.7,99.6,38.9,15.3,36.8,57.4,90.4,6,0.0,5.17,W,69-65,69,65,4
1558,11/22/23,N,UCLA,P12,Gonzaga,N,"L, 69-65",103.4,92.4,65.2,99.6,38.9,15.3,36.8,57.4,105.7,49.1,18.4,38.2,54.7,78.6,-6,0.0,4.03,L,69-65,65,69,-4
1561,11/22/23,N,Colgate,Pat,Harvard,H,"L, 76-70",107.5,127.7,63.6,110.1,44.9,14.2,42.2,17.6,119.5,57.3,9.4,21.2,36.4,12.1,-6,3.27,3.27,L,76-70,70,76,-6
1562,11/22/23,N,Harvard,Ivy,Colgate,A,"W, 76-70",125.5,110,63.6,119.5,57.3,9.4,21.2,36.4,110.1,44.9,14.2,42.2,17.6,82,6,0.0,2.11,W,76-70,76,70,6
1563,11/22/23,N,High Point,BSth,Hofstra,N,"L, 97-92",120.8,120.9,69.6,117.4,42.5,6.4,39.6,58.9,123.8,58.1,11.5,17.1,48.4,49.9,-4,0.0,4.6,L,97-92,92,97,-5
1564,11/22/23,N,Hofstra,CAA,High Point,N,"W, 97-92",119.5,107.7,69.6,123.8,58.1,11.5,17.1,48.4,117.4,42.5,6.4,39.6,58.9,76.7,4,0.0,3.32,W,97-92,97,92,5
1565,11/22/23,N,Idaho,BSky,Seattle,A,"L, 92-55",91.1,139.1,65.6,83.9,46.2,21.4,21.2,25,140.4,71.8,16.8,44,41.8,0.8,-22,0.0,3.26,L,92-55,55,92,-37
1569,11/22/23,N,Indiana St.,MVC,Pepperdine,N,"W, 90-82",122.5,109.2,73,123.3,69.4,20.5,29.2,63.3,112.3,60.3,21.9,31,14.3,79,9,0.0,4.86,W,90-82,90,82,8
1570,11/22/23,N,Pepperdine,WCC,Indiana St.,N,"L, 90-82",112.9,110.9,73,112.3,60.3,21.9,31,14.3,123.3,69.4,20.5,29.2,63.3,55.2,-9,0.0,2.57,L,90-82,82,90,-8
1573,11/22/23,N,Kansas,B12,Tennessee,N,"W, 69-60",109.2,77.6,72.1,95.7,55.8,20.8,16.1,42.3,83.2,37.3,8.3,18.4,11.3,98.1,2,0.0,5.18,W,69-60,69,60,9
1574,11/22/23,N,Tennessee,SEC,Kansas,N,"L, 69-60",95.4,86.8,72.1,83.2,37.3,8.3,18.4,11.3,95.7,55.8,20.8,16.1,42.3,74.9,-2,0.0,4.74,L,69-60,60,69,-9
1575,11/22/23,N,Long Beach St.,BW,Louisiana,N,"L, 92-82",126.3,133,67.9,120.7,58.2,16.2,38.7,27.9,135.4,63.2,11.8,34.3,11.8,35.4,-2,0.0,3.57,L,92-82,82,92,-10
1577,11/22/23,N,Maine,AE,South Florida,A,"W, 70-59",106.6,79.9,69.5,100.7,54.9,20.1,16.7,39.2,84.9,36.9,15.8,33.3,27.7,96.5,7,0.0,1.48,W,70-59,70,59,11
1578,11/22/23,N,South Florida,Amer,Maine,H,"L, 70-59",86.4,112.4,69.5,84.9,36.9,15.8,33.3,27.7,100.7,54.9,20.1,16.7,39.2,4.6,-7,2.79,2.79,L,70-59,59,70,-11
1579,11/22/23,N,Marquette,BE,Purdue,N,"L, 78-75",121.3,98.3,67.7,110.8,56,13.3,17.9,19,115.3,59.3,22.2,41.9,25.4,91.8,-5,0.0,4.68,L,78-75,75,78,-3
1580,11/22/23,N,Purdue,B10,Marquette,N,"W, 78-75",130.6,96.6,67.7,115.3,59.3,22.2,41.9,25.4,110.8,56,13.3,17.9,19,97,5,0.0,4.54,W,78-75,78,75,3
1582,11/22/23,N,Notre Dame,ACC,Maryland Eastern Sho,H,"W, 75-55",104.3,94.9,68.8,109,62.7,24.7,25,12.7,79.9,39.3,23.3,29.3,14.8,74.6,13,5.08,5.08,W,75-55,75,55,20
1584,11/22/23,N,McNeese St.,Slnd,Louisiana Tech,A,"L, 71-62",110.4,110.9,61,101.6,50,16.4,31.2,16.1,116.3,51.1,19.7,34.4,61.7,48.6,-4,0.0,3.24,L,71-62,62,71,-9
1585,11/22/23,N,Memphis,Amer,Michigan,N,"W, 71-67",105.8,91.1,68.8,103.1,52.6,16,16.2,28.1,97.3,45.9,26.1,46.3,27.9,84.9,6,0.0,4.85,W,71-67,71,67,4
1586,11/22/23,N,Michigan,B10,Memphis,N,"L, 71-67",97.7,99.3,68.8,97.3,45.9,26.1,46.3,27.9,103.1,52.6,16,16.2,28.1,45.6,-6,0.0,3.93,L,71-67,67,71,-4
1589,11/22/23,N,Mississippi,SEC,Temple,A,"W, 77-76",129.7,119.4,62.7,122.8,59.3,20.7,45.2,15.3,121.2,54.2,15.9,35.3,22,72.2,6,0.0,4.43,W,77-76,77,76,1
1590,11/22/23,N,Temple,Amer,Mississippi,H,"L, 77-76",118.7,119.1,62.7,121.2,54.2,15.9,35.3,22,122.8,59.3,20.7,45.2,15.3,49,-6,3.29,3.29,L,77-76,76,77,-1
1594,11/22/23,N,Southern Illinois,MVC,New Mexico St.,N,"W, 81-54",121.8,92.4,63.6,127.4,59.3,7.9,21.2,48.1,85,31.9,18.9,28.6,61.7,96,13,0.0,3.59,W,81-54,81,54,27
1595,11/22/23,N,New Mexico,MWC,Rice,N,"W, 90-56",111.7,80.6,73.8,121.9,54.2,9.5,30.6,21.1,75.8,40.6,23,13.9,34,97.7,11,0.0,4.33,W,90-56,90,56,34
1596,11/22/23,N,Rice,Amer,New Mexico,N,"L, 90-56",90,107.2,73.8,75.8,40.6,23,13.9,34,121.9,54.2,9.5,30.6,21.1,11.8,-11,0.0,2.39,L,90-56,56,90,-34
1599,11/22/23,N,North Carolina,ACC,Northern Iowa,N,"W, 91-69",122.3,96.5,73.1,124.5,52.5,12.3,31.6,50.8,94.4,50.9,23.3,22.6,41.5,93.9,4,0.0,4.21,W,91-69,91,69,22
1600,11/22/23,N,Northern Iowa,MVC,North Carolina,N,"L, 91-69",111.9,105.2,73.1,94.4,50.9,23.3,22.6,41.5,124.5,52.5,12.3,31.6,50.8,67,-4,0.0,3.89,L,91-69,69,91,-22
1601,11/22/23,N,Northern Colorado,BSky,Radford,N,"L, 79-68",96.3,106.6,69.9,97.3,50,17.2,20,24.1,113.1,52.4,12.9,26.5,27.4,23.7,0,0.0,3.96,L,79-68,68,79,-11
1602,11/22/23,N,Radford,BSth,Northern Colorado,N,"W, 79-68",103.9,101,69.9,113.1,52.4,12.9,26.5,27.4,97.3,50,17.2,20,24.1,58.1,0,0.0,2.33,W,79-68,79,68,11
1603,11/22/23,N,Old Dominion,SB,Princeton,H,"L, 76-56",92.5,111,61.9,90.4,44.5,17.8,25.6,20,122.7,59.1,14.5,25.8,25.5,11,-7,4.07,4.07,L,76-56,56,76,-20
1604,11/22/23,N,Princeton,Ivy,Old Dominion,A,"W, 76-56",117.4,99.7,61.9,122.7,59.1,14.5,25.8,25.5,90.4,44.5,17.8,25.6,20,86.7,7,0.0,2.95,W,76-56,76,56,20
1605,11/22/23,N,SMU,Amer,Wisconsin,N,"L, 69-61",112.1,95.9,60.9,100.1,52.9,24.6,34.4,23.5,113.2,46,14.8,44.4,21,85.7,4,0.0,3.61,L,69-61,61,69,-8
1606,11/22/23,N,Wisconsin,B10,SMU,N,"W, 69-61",113.5,99.1,60.9,113.2,46,14.8,44.4,21,100.1,52.9,24.6,34.4,23.5,82.6,-4,0.0,3.01,W,69-61,69,61,8
1607,11/22/23,N,Missouri,SEC,South Carolina St.,H,"W, 82-59",113.9,109,64.5,127.2,61.2,20.2,42.9,22.4,91.5,49.1,23.3,32.3,14.5,62.2,2,6.47,6.47,W,82-59,82,59,23
1609,11/22/23,N,South Dakota St.,Sum,Southern Miss,A,"W, 65-54",103.3,87.1,63.6,102.1,53.9,26.7,42.4,35.3,84.9,33.6,12.6,27.7,56.4,87.6,9,0.0,5.5,W,65-54,65,54,11
1611,11/22/23,N,Southern Utah,WAC,Texas St.,N,"W, 74-67",112.3,107.4,67.2,110.1,52.9,16.4,22.6,51,99.7,43.7,16.4,40,30.2,62.5,2,0.0,4.05,W,74-67,74,67,7
1613,11/22/23,N,Presbyterian,BSth,Tennessee Tech,H,"L, 79-75",90.5,111.9,69.3,96.2,47.7,12.8,18.2,31.8,101.3,52.5,14.1,9.4,35,8,3,3.07,3.07,L,79-75,75,79,-4
1614,11/22/23,N,Tennessee Tech,OVC,Presbyterian,A,"W, 79-75",95.5,101,69.3,101.3,52.5,14.1,9.4,35,96.2,47.7,12.8,18.2,31.8,34.4,-3,0.0,2.84,W,79-75,79,75,4
1617,11/22/23,N,Texas Tech,B12,Villanova,N,"L, 85-69",111.5,111.5,71.3,96.7,54.9,21,17.6,43.1,119.2,50.9,14,30.6,55.2,49.8,-6,0.0,4.39,L,85-69,69,85,-16
1618,11/22/23,N,Villanova,BE,Texas Tech,N,"W, 85-69",124,89.5,71.3,119.2,50.9,14,30.6,55.2,96.7,54.9,21,17.6,43.1,97.7,6,0.0,3.52,W,85-69,85,69,16
1619,11/22/23,N,Campbell,CAA,The Citadel,H,"W, 65-58",108.2,114.4,55.2,117.8,53.9,9.1,22.6,27.5,105.1,52.1,16.3,24.1,20.8,34.7,0,3.49,3.49,W,65-58,65,58,7
1620,11/22/23,N,The Citadel,SC,Campbell,A,"L, 65-58",103.2,118.4,55.2,105.1,52.1,16.3,24.1,20.8,117.8,53.9,9.1,22.6,27.5,17,0,0.0,2.42,L,65-58,58,65,-7
1621,11/22/23,N,Toledo,MAC,UC Irvine,N,"L, 77-71",106.9,109.6,69,102.9,42.2,20.3,46.2,29.7,111.6,55.6,20.3,34.5,42.6,43,-6,0.0,5.71,L,77-71,71,77,-6
1622,11/22/23,N,UC Irvine,BW,Toledo,N,"W, 77-71",108.8,95.9,69,111.6,55.6,20.3,34.5,42.6,102.9,42.2,20.3,46.2,29.7,81.1,6,0.0,3.11,W,77-71,77,71,6
1623,11/22/23,N,California,P12,Tulane,N,"L, 84-81",103.4,101,78.5,103.2,54.1,25.5,33.3,31.1,107,56.5,14,15.6,30.6,56.5,4,0.0,2.49,L,84-81,81,84,-3
1624,11/22/23,N,Tulane,Amer,California,N,"W, 84-81",107.1,102.9,78.5,107,56.5,14,15.6,30.6,103.2,54.1,25.5,33.3,31.1,61.4,-4,0.0,3.78,W,84-81,84,81,3
1626,11/22/23,N,UC Riverside,BW,Montana St.,A,"L, 69-68",107.4,108.3,63.6,106.9,50,22,43.2,21.7,108.5,55,12.6,13.8,38,47.5,1,0.0,2.98,L,69-68,68,69,-1
1627,11/22/23,N,Virginia,ACC,West Virginia,N,"W, 56-54",91.2,84,61.9,90.5,44.2,14.5,17.1,30.8,87.3,44.1,25.9,35.3,25.5,72,2,0.0,3.59,W,56-54,56,54,2
1628,11/22/23,N,West Virginia,B12,Virginia,N,"L, 56-54",99,92.3,61.9,87.3,44.1,25.9,35.3,25.5,90.5,44.2,14.5,17.1,30.8,69,-2,0.0,4.43,L,56-54,54,56,-2
1629,11/22/23,N,Air Force,MWC,VMI,H,"W, 64-54",95.4,99.9,64.2,99.6,51.8,17.1,25,25,84.1,44.7,20.2,28.6,14,37.1,9,3.07,3.07,W,64-54,64,54,10
1630,11/22/23,N,VMI,SC,Air Force,A,"L, 64-54",78.3,99.4,64.2,84.1,44.7,20.2,28.6,14,99.6,51.8,17.1,25,25,6.1,-9,0.0,2.75,L,64-54,54,64,-10
1631,11/23/23,N,Arizona,P12,Michigan St.,N,"W, 74-68",125.8,91.8,67.6,109.5,50,14.8,34.3,33.9,100.6,44.5,13.3,28.9,21.9,97.4,7,0.0,3.51,W,74-68,74,68,6
1632,11/23/23,N,Michigan St.,B10,Arizona,N,"L, 74-68",111.6,97.6,67.6,100.6,44.5,13.3,28.9,21.9,109.5,50,14.8,34.3,33.9,82.3,-7,0.0,4.37,L,74-68,68,74,-6
1633,11/23/23,N,Arkansas,SEC,Memphis,N,"L, 84-79",112.7,109.9,72,109.7,53.6,25,46.4,49.1,116.6,56.6,18,31,56.6,57.1,-3,0.0,6.63,L,84-79,79,84,-5
1634,11/23/23,N,Memphis,Amer,Arkansas,N,"W, 84-79",119.5,105.1,72,116.6,56.6,18,31,56.6,109.7,53.6,25,46.4,49.1,81.3,3,0.0,4.85,W,84-79,84,79,5
1635,11/23/23,N,Boise St.,MWC,Virginia Tech,N,"L, 82-75",110.8,99.8,72.7,103.1,54.4,22,25,28.1,112.8,53.6,12.4,12.9,49.1,77,2,0.0,3.59,L,82-75,75,82,-7
1636,11/23/23,N,Virginia Tech,ACC,Boise St.,N,"W, 82-75",118.1,98.7,72.7,112.8,53.6,12.4,12.9,49.1,103.1,54.4,22,25,28.1,88.7,-2,0.0,3.88,W,82-75,82,75,7
1637,11/23/23,N,Boston College,ACC,Loyola Chicago,N,"L, 71-68",107,100.6,70.4,96.6,45.3,11.4,16.2,17.2,100.9,53.8,22.7,24.2,34,67.1,0,0.0,3.96,L,71-68,68,71,-3
1638,11/23/23,N,Loyola Chicago,A10,Boston College,N,"W, 71-68",103.1,91.2,70.4,100.9,53.8,22.7,24.2,34,96.6,45.3,11.4,16.2,17.2,80.4,0,0.0,2.62,W,71-68,71,68,3
1639,11/23/23,N,Butler,BE,Florida Atlantic,N,"L, 91-86",125.1,116.7,70.6,121.7,57.5,14.2,31.2,36.7,128.8,57.9,14.2,41.7,42.9,69.1,-3,0.0,4.09,L,91-86,86,91,-5
1640,11/23/23,N,Florida Atlantic,Amer,Butler,N,"W, 91-86",137.6,113.9,70.6,128.8,57.9,14.2,41.7,42.9,121.7,57.5,14.2,31.2,36.7,89.8,3,0.0,3.22,W,91-86,91,86,5
1641,11/23/23,N,Arizona St.,P12,BYU,N,"L, 77-49",81.2,96.3,67.6,72.5,35.1,14.8,19.5,31.6,113.9,51.5,20.7,42.9,18.2,12.4,-10,0.0,4.01,L,77-49,49,77,-28
1642,11/23/23,N,BYU,B12,Arizona St.,N,"W, 77-49",116,78.5,67.6,113.9,51.5,20.7,42.9,18.2,72.5,35.1,14.8,19.5,31.6,98.9,10,0.0,4.53,W,77-49,77,49,28
1643,11/23/23,N,Colorado St.,MWC,Creighton,N,"W, 69-48",108.5,65.3,66.8,103.3,51.6,12,21.9,7.9,71.9,32.8,13.5,20,21.3,99.7,8,0.0,5.19,W,69-48,69,48,21
1644,11/23/23,N,Creighton,BE,Colorado St.,N,"L, 69-48",82.1,93.4,66.8,71.9,32.8,13.5,20,21.3,103.3,51.6,12,21.9,7.9,18.6,-8,0.0,3.97,L,69-48,48,69,-21
1645,11/23/23,N,Iowa St.,B12,VCU,N,"W, 68-64",111,102.2,63.4,107.3,42.4,11,41.5,50.8,100.9,56.8,25.2,19.2,40.9,72,-6,0.0,5.32,W,68-64,68,64,4
1646,11/23/23,N,VCU,A10,Iowa St.,N,"L, 68-64",126,96.1,63.4,100.9,56.8,25.2,19.2,40.9,107.3,42.4,11,41.5,50.8,95.7,6,0.0,4.01,L,68-64,64,68,-4
1647,11/23/23,N,Iowa,B10,Oklahoma,N,"L, 79-67",99,106.1,70.8,94.6,38.8,19.8,40.9,26.9,111.5,51.6,11.3,25.7,23.4,30.9,-11,0.0,5.16,L,79-67,67,79,-12
1648,11/23/23,N,Oklahoma,B12,Iowa,N,"W, 79-67",114.7,81.5,70.8,111.5,51.6,11.3,25.7,23.4,94.6,38.8,19.8,40.9,26.9,98.1,11,0.0,5.28,W,79-67,79,67,12
1649,11/23/23,N,Michigan,B10,Stanford,N,"W, 83-78",121.9,110.5,68.8,120.7,66.7,18.9,24,29.6,113.5,59.7,18.9,25.8,6.5,75.6,0,0.0,3.93,W,83-78,83,78,5
1650,11/23/23,N,Stanford,P12,Michigan,N,"L, 83-78",115.9,113.8,68.8,113.5,59.7,18.9,25.8,6.5,120.7,66.7,18.9,24,29.6,55.2,0,0.0,4.08,L,83-78,78,83,-5
1651,11/23/23,N,N.C. State,ACC,Vanderbilt,N,"W, 84-78",104.6,96.3,80.6,104.2,48.6,14.9,26.2,30,96.8,50.9,23.6,25.7,53.6,72.2,6,0.0,2.75,W,84-78,84,78,6
1652,11/23/23,N,Vanderbilt,SEC,N.C. State,N,"L, 84-78",101.5,97.5,80.6,96.8,50.9,23.6,25.7,53.6,104.2,48.6,14.9,26.2,30,61.2,-6,0.0,3.2,L,84-78,78,84,-6
1653,11/23/23,N,North Carolina,ACC,Villanova,N,"L, 83-81",121.8,104,67.1,107.3,50,17.2,32.5,35.4,109.9,42.5,11.9,26.8,60,86.1,1,0.0,4.21,L,83-81,81,83,-2
1654,11/23/23,N,Villanova,BE,North Carolina,N,"W, 83-81",121.8,95.9,67.1,109.9,42.5,11.9,26.8,60,107.3,50,17.2,32.5,35.4,94,-1,0.0,3.52,W,83-81,83,81,2
1655,11/23/23,N,Northern Iowa,MVC,Texas Tech,N,"L, 72-70",115.6,95.8,66,106,55.9,19.7,27.6,37.3,109,45.9,12.1,28.9,31.1,89.7,6,0.0,3.89,L,72-70,70,72,-2
1656,11/23/23,N,Texas Tech,B12,Northern Iowa,N,"W, 72-70",109.3,105.1,66,109,45.9,12.1,28.9,31.1,106,55.9,19.7,27.6,37.3,61.1,-6,0.0,4.39,W,72-70,72,70,2
1657,11/23/23,N,Penn St.,B10,Texas A&M,N,"L, 89-77",126.8,120.4,65.2,118.1,58.5,13.8,25,41.5,136.5,64,15.3,48,36.8,64.6,-4,0.0,3.69,L,89-77,77,89,-12
1658,11/23/23,N,Texas A&M,SEC,Penn St.,N,"W, 89-77",142.3,115.1,65.2,136.5,64,15.3,48,36.8,118.1,58.5,13.8,25,41.5,92,4,0.0,4.82,W,89-77,89,77,12
1659,11/23/23,N,Seton Hall,BE,USC,N,"L, 71-63",91.5,96.1,71.8,87.8,37.3,18.1,35.4,16.9,98.9,55.6,26.5,21.4,60,36.2,-8,0.0,3.03,L,71-63,63,71,-8
1660,11/23/23,N,USC,P12,Seton Hall,N,"W, 71-63",109.6,80.2,71.8,98.9,55.6,26.5,21.4,60,87.8,37.3,18.1,35.4,16.9,97.3,8,0.0,2.82,W,71-63,71,63,8
1663,11/24/23,N,Alabama St.,SWAC,North Carolina A&T,N,"W, 88-73",113.1,117.9,70.3,125.1,61.5,14.2,35.5,32.8,103.8,41.8,14.2,23.1,58.2,38.2,5,0.0,2.56,W,88-73,88,73,15
1665,11/24/23,N,Alabama,SEC,Ohio St.,N,"L, 92-81",121.6,115.1,72.3,112,54.5,16.6,21.9,46.4,127.2,64,19.4,29.2,60,65.3,-4,0.0,4.86,L,92-81,81,92,-11
1666,11/24/23,N,Ohio St.,B10,Alabama,N,"W, 92-81",129.2,95.2,72.3,127.2,64,19.4,29.2,60,112,54.5,16.6,21.9,46.4,97.1,4,0.0,4.25,W,92-81,92,81,11
1668,11/24/23,N,Clemson,ACC,Alcorn St.,H,"W, 90-69",112.5,100,70.8,127.2,56.4,9.9,33.3,25.7,97.5,54.8,12.7,6.5,40.4,79.6,11,5.19,5.19,W,90-69,90,69,21
